,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
149,1.0,0.0,1.0,0.07017543859649122,1.0,0.0,0.9298245614035088,1.0
150,1.0,0.0,1.0,0.22857142857142856,1.0,0.2857142857142857,0.7714285714285715,0.7142857142857143
151,1.0,0.0,1.0,0.13114754098360656,1.0,0.1111111111111111,0.8688524590163934,0.8888888888888888
152,1.0,0.0,1.0,0.2,1.0,0.4,0.8,0.6
153,1.0,0.0,1.0,0.208955223880597,1.0,0.1111111111111111,0.7910447761194029,0.8888888888888888
154,0.8333333333333334,0.0,0.9636363636363636,0.018518518518518517,0.8333333333333334,0.0,0.9814814814814815,1.0
155,0.8571428571428571,0.0,0.9642857142857143,0.2894736842105263,0.8571428571428571,0.29411764705882354,0.7105263157894737,0.7058823529411765
156,1.0,0.0,1.0,0.2727272727272727,1.0,0.46153846153846156,0.7272727272727273,0.5384615384615384
157,1.0,0.0,1.0,0.2153846153846154,1.0,0.2,0.7846153846153846,0.8
158,1.0,0.0,1.0,0.06779661016949153,1.0,0.07692307692307693,0.9322033898305084,0.9230769230769231
159,1.0,0.0,1.0,0.06779661016949153,1.0,0.25,0.9322033898305084,0.75
160,1.0,0.0,1.0,0.14925373134328357,1.0,0.0,0.8507462686567164,1.0
161,1.0,0.0,1.0,0.05357142857142857,1.0,0.0,0.9464285714285714,1.0
162,0.8888888888888888,0.0,0.9655172413793104,0.16417910447761194,0.8888888888888888,0.1111111111111111,0.835820895522388,0.8888888888888888
163,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
164,1.0,0.0,1.0,0.14754098360655737,1.0,0.4,0.8524590163934426,0.6
165,1.0,0.0,1.0,0.3037974683544304,1.0,0.4782608695652174,0.6962025316455697,0.5217391304347826
166,0.625,0.0,0.8947368421052632,0.3625,0.625,0.5238095238095238,0.6375,0.47619047619047616
167,1.0,0.0,1.0,0.14516129032258066,1.0,0.2,0.8548387096774194,0.8
168,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
169,1.0,0.0,1.0,0.06896551724137931,1.0,0.0,0.9310344827586207,1.0
170,1.0,0.0,1.0,0.2631578947368421,1.0,0.2631578947368421,0.7368421052631579,0.7368421052631579
171,1.0,0.0,1.0,0.16417910447761194,1.0,0.2222222222222222,0.835820895522388,0.7777777777777778
172,1.0,0.0,1.0,0.2463768115942029,1.0,0.5714285714285714,0.7536231884057971,0.42857142857142855
173,0.8571428571428571,0.0,0.9642857142857143,0.0847457627118644,0.8571428571428571,0.14285714285714285,0.9152542372881356,0.8571428571428571
174,1.0,0.0,1.0,0.1791044776119403,1.0,0.29411764705882354,0.8208955223880597,0.7058823529411765
175,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
176,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
177,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
178,0.8333333333333334,0.0,0.9636363636363636,0.208955223880597,0.8333333333333334,0.23076923076923078,0.7910447761194029,0.7692307692307693
179,1.0,0.0,1.0,0.27631578947368424,1.0,0.4782608695652174,0.7236842105263158,0.5217391304347826
180,0.7142857142857143,0.0,0.9285714285714286,0.2571428571428571,0.7142857142857143,0.375,0.7428571428571429,0.625
181,1.0,0.0,1.0,0.1791044776119403,1.0,0.3684210526315789,0.8208955223880597,0.631578947368421
182,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
183,1.0,0.0,1.0,0.22727272727272727,1.0,0.2,0.7727272727272727,0.8
184,1.0,0.0,1.0,0.017543859649122806,1.0,0.06666666666666667,0.9824561403508771,0.9333333333333333
185,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
186,0.8333333333333334,0.0,0.9636363636363636,0.11666666666666667,0.8333333333333334,0.0,0.8833333333333333,1.0
187,0.75,0.0,0.9622641509433962,0.08928571428571429,0.75,0.0,0.9107142857142857,1.0
188,0.8,0.0,0.9629629629629629,0.2463768115942029,0.8,0.2,0.7536231884057971,0.8
189,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
190,0.8571428571428571,0.0,0.9642857142857143,0.01818181818181818,0.8571428571428571,0.0,0.9818181818181818,1.0
191,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
192,1.0,0.0,1.0,0.13333333333333333,1.0,0.14285714285714285,0.8666666666666667,0.8571428571428571
