,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
166,0.625,0.0,0.03508771929824561,0.975,0.0625,0.9523809523809523,0.0875,0.19047619047619047
167,1.0,0.0,0.05660377358490566,0.9516129032258065,0.0,1.0,0.5,0.5
168,1.0,0.0,0.12280701754385964,0.8771929824561403,0.125,0.875,1.0,1.0
169,1.0,0.0,0.018518518518518517,0.9827586206896551,0.0,1.0,0.27586206896551724,0.6
170,1.0,0.0,0.08928571428571429,0.9342105263157895,0.07142857142857142,0.9473684210526315,0.27631578947368424,0.3157894736842105
171,1.0,0.0,0.07142857142857142,0.9402985074626866,0.0,1.0,0.34328358208955223,0.3333333333333333
172,1.0,0.0,0.11538461538461539,0.9130434782608695,0.16666666666666666,0.9285714285714286,0.2898550724637681,0.35714285714285715
173,0.8571428571428571,0.0,0.03571428571428571,0.9661016949152542,0.07142857142857142,0.9285714285714286,0.6779661016949152,0.7142857142857143
174,1.0,0.0,0.03636363636363636,0.9701492537313433,0.08333333333333333,0.9411764705882353,0.19402985074626866,0.4117647058823529
175,1.0,0.0,0.12727272727272726,0.8727272727272727,0.16666666666666666,0.8333333333333334,1.0,1.0
176,1.0,0.0,0.017543859649122806,0.9824561403508771,0.0,1.0,0.2807017543859649,0.3125
177,1.0,0.0,0.1346153846153846,0.8653846153846154,0.0,1.0,1.0,1.0
178,0.8333333333333334,0.0,0.12727272727272726,0.8955223880597015,0.08333333333333333,0.9230769230769231,0.47761194029850745,0.6153846153846154
179,1.0,0.0,0.07272727272727272,0.9473684210526315,0.16666666666666666,0.9130434782608695,0.14473684210526316,0.17391304347826086
180,0.7142857142857143,0.0,0.03571428571428571,0.9714285714285714,0.0,1.0,0.24285714285714285,0.25
181,1.0,0.0,0.09090909090909091,0.9253731343283582,0.25,0.8421052631578947,0.373134328358209,0.3684210526315789
182,1.0,0.0,0.03571428571428571,0.9642857142857143,0.0,1.0,0.5357142857142857,0.6428571428571429
183,1.0,0.0,0.0196078431372549,0.9848484848484849,0.0,1.0,0.3181818181818182,0.6
184,1.0,0.0,0.05357142857142857,0.9473684210526315,0.0,1.0,0.47368421052631576,0.4666666666666667
185,1.0,0.0,0.08928571428571429,0.9107142857142857,0.07142857142857142,0.9285714285714286,1.0,1.0
186,0.8333333333333334,0.0,0.03636363636363636,0.9666666666666667,0.0,1.0,0.23333333333333334,0.2
187,0.75,0.0,0.09433962264150944,0.9107142857142857,0.0,1.0,0.30357142857142855,0.5
188,0.8,0.0,0.07407407407407407,0.9420289855072463,0.0,1.0,0.43478260869565216,0.5
189,1.0,0.0,0.08620689655172414,0.9137931034482759,0.1111111111111111,0.8888888888888888,1.0,1.0
190,0.8571428571428571,0.0,0.05357142857142857,0.9454545454545454,0.0,1.0,0.45454545454545453,0.6666666666666666
191,1.0,0.0,0.09090909090909091,0.9090909090909091,0.08333333333333333,0.9166666666666666,0.4,0.25
192,1.0,0.0,0.057692307692307696,0.95,0.0,1.0,0.35,0.2857142857142857
193,0.8,0.0,0.05555555555555555,0.9508196721311475,0.1,0.9090909090909091,0.3770491803278688,0.45454545454545453
194,1.0,0.0,0.09090909090909091,0.9285714285714286,0.08333333333333333,0.9444444444444444,0.2714285714285714,0.2777777777777778
195,0.875,0.0,0.03508771929824561,0.9696969696969697,0.0,1.0,0.15151515151515152,0.25
196,0.6666666666666666,0.0,0.1346153846153846,0.890625,0.3333333333333333,0.6,0.265625,0.4
197,1.0,0.0,0.07272727272727272,0.9272727272727272,0.0,1.0,1.0,1.0
198,1.0,0.0,0.03636363636363636,0.9636363636363636,0.0,1.0,1.0,1.0
199,0.8333333333333334,0.0,0.03636363636363636,0.9736842105263158,0.0,1.0,0.15789473684210525,0.125
200,0.8571428571428571,0.0,0.03571428571428571,0.9746835443037974,0.0,1.0,0.26582278481012656,0.25
201,1.0,0.0,0.10526315789473684,0.8947368421052632,0.125,0.875,1.0,1.0
202,0.9,0.0,0.15254237288135594,0.8695652173913043,0.2,0.8181818181818182,0.42028985507246375,0.45454545454545453
203,1.0,0.0,0.09090909090909091,0.9253731343283582,0.08333333333333333,0.9230769230769231,0.5223880597014925,0.6153846153846154
204,0.8333333333333334,0.0,0.05454545454545454,0.9508196721311475,0.16666666666666666,0.8181818181818182,0.2786885245901639,0.45454545454545453
205,1.0,0.0,0.07017543859649122,0.9333333333333333,0.0,1.0,0.5166666666666667,0.6875
206,1.0,0.0,0.05454545454545454,0.9482758620689655,0.0,1.0,0.25862068965517243,0.08333333333333333
207,1.0,0.0,0.10526315789473684,0.8947368421052632,0.1875,0.8125,1.0,1.0
208,1.0,0.0,0.03636363636363636,0.9636363636363636,0.0,1.0,1.0,1.0
209,0.8571428571428571,0.0,0.10714285714285714,0.8909090909090909,0.0,1.0,0.509090909090909,0.5833333333333334
210,1.0,0.0,0.057692307692307696,0.95,0.16666666666666666,0.8888888888888888,0.26666666666666666,0.1111111111111111
211,0.8888888888888888,0.0,0.06896551724137931,0.9298245614035088,0.05555555555555555,0.9375,0.7192982456140351,0.8125
212,1.0,0.0,0.12962962962962962,0.9014084507042254,0.1,0.9333333333333333,0.323943661971831,0.4
