,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
90,0.5,0.7142857142857143,0.018867924528301886,0.9714285714285714,0.0,1.0,0.6857142857142857,0.4666666666666667
91,0.4444444444444444,0.42857142857142855,0.06896551724137931,0.8620689655172413,0.1111111111111111,0.8571428571428571,1.0,1.0
92,0.5714285714285714,0.3333333333333333,0.017857142857142856,0.9666666666666667,0.0,1.0,0.36666666666666664,0.3333333333333333
93,1.0,0.625,0.0,1.0,0.0,1.0,0.15625,0.17647058823529413
94,0.6666666666666666,0.0,0.09615384615384616,0.8571428571428571,0.16666666666666666,0.75,0.6285714285714286,0.75
95,1.0,0.6666666666666666,0.057692307692307696,0.9333333333333333,0.0,1.0,0.2,0.07692307692307693
96,0.8333333333333334,0.5,0.0,1.0,0.0,1.0,1.0,1.0
97,0.8,0.6,0.037037037037037035,0.9607843137254902,0.0,1.0,0.19607843137254902,0.06451612903225806
98,0.25,0.5,0.0,1.0,0.0,1.0,0.5333333333333333,0.6363636363636364
99,0.25,0.75,0.07547169811320754,0.875,0.125,0.875,0.59375,0.625
100,0.6,0.4,0.14814814814814814,0.813953488372093,0.3,0.7857142857142857,0.3023255813953488,0.42857142857142855
101,0.5714285714285714,0.6363636363636364,0.03571428571428571,0.9555555555555556,0.07142857142857142,0.9655172413793104,0.17777777777777778,0.1724137931034483
102,0.8333333333333334,0.2857142857142857,0.01818181818181818,0.9736842105263158,0.0,1.0,0.23684210526315788,0.21428571428571427
103,0.08333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.2,0.16666666666666666
104,0.2,0.6,0.01694915254237288,0.9629629629629629,0.0,1.0,0.4074074074074074,0.6153846153846154
105,0.0,1.0,0.05660377358490566,0.896551724137931,0.0,1.0,1.0,1.0
106,0.8333333333333334,0.5,0.05454545454545454,0.926829268292683,0.08333333333333333,0.95,0.1951219512195122,0.2
107,0.4,0.3333333333333333,0.018518518518518517,0.9629629629629629,0.0,1.0,0.25925925925925924,0.125
108,0.5,0.7142857142857143,0.03773584905660377,0.9545454545454546,0.125,0.9565217391304348,0.5227272727272727,0.5217391304347826
109,0.2,0.6666666666666666,0.07407407407407407,0.8571428571428571,0.1,0.8333333333333334,1.0,1.0
110,0.5,0.4,0.03636363636363636,0.9333333333333333,0.08333333333333333,0.9230769230769231,0.26666666666666666,0.23076923076923078
111,0.42857142857142855,0.5,0.03571428571428571,0.9393939393939394,0.0,1.0,0.3333333333333333,0.3125
112,0.3333333333333333,0.7777777777777778,0.01818181818181818,0.96875,0.0,1.0,1.0,1.0
113,0.16666666666666666,0.9090909090909091,0.01818181818181818,0.9736842105263158,0.0,1.0,0.2631578947368421,0.22580645161290322
114,0.5454545454545454,0.3333333333333333,0.05,0.9090909090909091,0.0,1.0,1.0,1.0
115,0.375,0.25,0.017543859649122806,0.9615384615384616,0.0625,0.875,1.0,1.0
116,0.5,0.5555555555555556,0.0,1.0,0.0,1.0,0.3888888888888889,0.34782608695652173
117,0.0,1.0,0.05660377358490566,0.918918918918919,0.0,1.0,0.6216216216216216,0.7777777777777778
118,0.0,1.0,0.0,1.0,0.0,1.0,0.21212121212121213,0.21052631578947367
119,0.6,0.4,0.018518518518518517,0.967741935483871,0.0,1.0,1.0,1.0
120,0.5,0.6363636363636364,0.017543859649122806,0.9736842105263158,0.0,1.0,0.42105263157894735,0.4090909090909091
121,0.375,0.5714285714285714,0.05263157894736842,0.9142857142857143,0.0,1.0,0.5428571428571428,0.5454545454545454
122,0.2857142857142857,0.6666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.2631578947368421
123,0.4,0.3333333333333333,0.05555555555555555,0.9166666666666666,0.1,0.9,0.3611111111111111,0.4
124,0.5,0.0,0.03636363636363636,0.9523809523809523,0.0,1.0,0.19047619047619047,0.2727272727272727
125,0.3333333333333333,0.25,0.0,1.0,0.0,1.0,0.18181818181818182,0.45454545454545453
126,0.2,0.8,0.05555555555555555,0.9,0.0,1.0,0.8,0.6666666666666666
127,0.3333333333333333,0.3333333333333333,0.05454545454545454,0.918918918918919,0.0,1.0,0.2702702702702703,0.1
128,0.2857142857142857,0.5,0.017857142857142856,0.9642857142857143,0.0,1.0,0.32142857142857145,0.375
129,0.3333333333333333,0.75,0.0,1.0,0.0,1.0,0.12903225806451613,0.25
130,0.0,1.0,0.018867924528301886,0.9655172413793104,0.0,1.0,0.20689655172413793,0.25
131,0.3333333333333333,0.6,0.01818181818181818,0.9629629629629629,0.0,1.0,0.14814814814814814,0.3
132,0.4166666666666667,0.375,0.0,1.0,0.0,1.0,0.34210526315789475,0.3333333333333333
133,0.3333333333333333,0.5,0.08620689655172414,0.84375,0.0,1.0,0.5,0.3333333333333333
134,0.4,0.6,0.018518518518518517,0.9666666666666667,0.1,0.9,0.43333333333333335,0.5
135,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.6829268292682927,0.7916666666666666
136,0.5,0.25,0.03636363636363636,0.9310344827586207,0.0,1.0,1.0,1.0
137,0.8,0.5555555555555556,0.018518518518518517,0.9722222222222222,0.0,1.0,0.5833333333333334,0.6666666666666666
138,0.0,1.0,0.018867924528301886,0.9629629629629629,0.0,1.0,1.0,1.0
139,0.8,0.3333333333333333,0.037037037037037035,0.9393939393939394,0.0,1.0,0.6363636363636364,0.38461538461538464
140,0.8,0.6,0.018518518518518517,0.9795918367346939,0.0,1.0,0.1836734693877551,0.17142857142857143
141,0.5,0.5714285714285714,0.03636363636363636,0.9428571428571428,0.08333333333333333,0.9285714285714286,0.4,0.5
142,0.0,1.0,0.0196078431372549,0.96,0.0,1.0,0.48,0.6666666666666666
143,0.0,1.0,0.0,1.0,0.0,1.0,0.20833333333333334,0.1875
144,0.25,0.7777777777777778,0.017543859649122806,0.9722222222222222,0.0,1.0,0.3333333333333333,0.4444444444444444
145,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.4782608695652174,0.5555555555555556
146,0.6,0.5714285714285714,0.05555555555555555,0.925,0.0,1.0,0.225,0.17647058823529413
147,0.6666666666666666,0.3333333333333333,0.06896551724137931,0.9245283018867925,0.05555555555555555,0.9642857142857143,0.20754716981132076,0.25
148,0.6,0.0,0.05555555555555555,0.90625,0.0,1.0,0.34375,0.0
149,0.0,1.0,0.05660377358490566,0.9090909090909091,0.0,1.0,0.24242424242424243,0.2
150,0.2,0.8,0.018518518518518517,0.9767441860465116,0.0,1.0,0.23255813953488372,0.2222222222222222
151,1.0,0.3333333333333333,0.05660377358490566,0.9117647058823529,0.0,1.0,0.23529411764705882,0.21428571428571427
152,0.3333333333333333,0.75,0.0,1.0,0.0,1.0,0.2702702702702703,0.42857142857142855
153,0.25,0.75,0.03773584905660377,0.95,0.0,1.0,0.275,0.2857142857142857
154,0.3333333333333333,0.5,0.03636363636363636,0.9354838709677419,0.0,1.0,0.5806451612903226,0.25
155,0.2857142857142857,0.0,0.03571428571428571,0.9523809523809523,0.07142857142857142,0.75,0.11904761904761904,0.5
156,0.5714285714285714,0.42857142857142855,0.017857142857142856,0.972972972972973,0.0,1.0,0.2702702702702703,0.2222222222222222
157,0.5,0.8888888888888888,0.0392156862745098,0.9459459459459459,0.0,1.0,0.5135135135135135,0.3888888888888889
158,0.3333333333333333,0.5,0.01818181818181818,0.9629629629629629,0.0,1.0,0.5185185185185185,0.5
159,0.3333333333333333,0.7777777777777778,0.0,1.0,0.0,1.0,0.10714285714285714,0.1111111111111111
160,0.5,0.5555555555555556,0.017543859649122806,0.9772727272727273,0.0,1.0,0.22727272727272727,0.25
161,0.5,0.5,0.03773584905660377,0.9259259259259259,0.0,1.0,0.9629629629629629,0.875
162,0.5555555555555556,0.5,0.017241379310344827,0.9736842105263158,0.05555555555555555,0.9583333333333334,0.3684210526315789,0.4166666666666667
163,0.4,0.42857142857142855,0.03389830508474576,0.9375,0.0,1.0,0.8125,0.5714285714285714
164,0.0,1.0,0.0,1.0,0.0,1.0,0.11764705882352941,0.1111111111111111
165,0.16666666666666666,0.9,0.01818181818181818,0.9705882352941176,0.0,1.0,0.14705882352941177,0.1
166,0.5,0.0,0.05263157894736842,0.9411764705882353,0.0625,0.9285714285714286,0.1568627450980392,0.21428571428571427
167,0.5,0.7142857142857143,0.03773584905660377,0.9411764705882353,0.0,1.0,0.5294117647058824,0.5333333333333333
